,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4011,8143-ETQTI,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,Yes,Mailed check,19.65,451.550,No
4012,6689-KXGBO,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month_to_month,No,Electronic check,50.55,50.550,Yes
4013,9667-TKTVZ,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Month_to_month,Yes,Mailed check,54.35,117.050,No
4014,3657-COGMW,Female,1,No,No,52,Yes,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,Month_to_month,No,Credit card (automatic),108.1,5839.300,No
4015,8570-KLJYJ,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,One_year,No,Mailed check,54.45,1893.500,No
4016,7754-IXRMC,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,No,Mailed check,45.35,45.350,No
4017,9473-CBZOP,Female,0,No,No,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One_year,No,Mailed check,59.0,1654.450,No
4018,2969-WGHQO,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One_year,No,Electronic check,69.45,477.050,No
4019,6615-NGGZJ,Male,0,No,No,14,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,100.55,1415.550,Yes
4020,4334-HOWRP,Male,1,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Credit card (automatic),64.95,4546.000,No
4021,4255-DDUOU,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,Yes,Mailed check,20.5,20.500,Yes
4022,5863-OOKCL,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,No,Mailed check,18.85,163.200,No
4023,1686-STUHN,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,No,Bank transfer (automatic),19.8,849.900,No
4024,1329-VHWNP,Female,0,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,Month_to_month,No,Bank transfer (automatic),25.05,189.950,No
4025,2984-MIIZL,Male,0,No,No,4,Yes,No,Fiber_optic,No,No,Yes,No,No,No,Month_to_month,Yes,Bank transfer (automatic),74.8,321.900,Yes
4026,0266-GMEAO,Male,0,Yes,Yes,72,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Credit card (automatic),114.3,8058.550,No
4027,5590-YRFJT,Female,0,Yes,No,20,No,No phone service,DSL,No,No,No,No,No,No,Month_to_month,Yes,Electronic check,24.45,482.800,Yes
4028,5574-NXZIU,Male,0,No,No,63,Yes,No,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,No,Credit card (automatic),109.2,7049.750,No
4029,0019-GFNTW,Female,0,No,No,56,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two_year,No,Bank transfer (automatic),45.05,2560.100,No
4030,4256-ZWTZI,Female,0,No,Yes,5,Yes,No,DSL,No,No,No,Yes,No,No,Month_to_month,Yes,Mailed check,51.0,286.800,No
4031,8309-PPCED,Female,0,Yes,No,72,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Bank transfer (automatic),110.45,7982.500,No
4032,4098-NAUKP,Male,1,Yes,Yes,68,Yes,Yes,Fiber_optic,No,Yes,Yes,No,No,No,Month_to_month,Yes,Electronic check,84.65,5683.600,No
4033,5196-WPYOW,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One_year,No,Mailed check,60.05,3994.050,No
4034,4608-LCIMN,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,No,Bank transfer (automatic),44.65,369.150,No
4035,1485-YDHMM,Male,0,Yes,Yes,52,Yes,Yes,Fiber_optic,No,Yes,No,Yes,No,Yes,Month_to_month,Yes,Bank transfer (automatic),93.25,4631.700,No
4036,4054-CUMIA,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,Yes,Mailed check,20.25,401.950,No
4037,0603-TPMIB,Female,0,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Mailed check,25.45,1534.050,No
4038,2525-GVKQU,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Mailed check,20.6,1093.000,No
4039,8161-QYMTT,Male,0,No,No,7,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,94.1,701.300,No
4040,9581-GVBXT,Male,0,Yes,Yes,59,No,No phone service,DSL,Yes,No,Yes,No,No,No,One_year,No,Mailed check,34.8,1980.300,No
4041,5862-BRIXZ,Male,0,No,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two_year,Yes,Bank transfer (automatic),60.75,2893.400,No
4042,5404-GGUKR,Male,0,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Month_to_month,Yes,Electronic check,51.35,262.300,No
4043,3308-JSGML,Male,1,Yes,No,59,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two_year,Yes,Credit card (automatic),64.05,3886.850,No
4044,2126-GSEGL,Female,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Bank transfer (automatic),84.8,5917.550,No
4045,3677-TNKIO,Female,0,No,No,14,Yes,No,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Credit card (automatic),71.0,914.000,Yes
4046,0440-QEXBZ,Female,0,No,No,44,Yes,Yes,DSL,No,No,No,No,No,No,Month_to_month,Yes,Mailed check,50.15,2139.100,No
4047,2434-EEVDB,Female,0,Yes,No,64,Yes,Yes,Fiber_optic,Yes,No,Yes,No,Yes,No,Two_year,Yes,Credit card (automatic),94.6,5948.700,No
4048,6762-QVYJO,Female,0,Yes,Yes,58,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two_year,No,Mailed check,59.75,3624.350,No
4049,6199-IWKGC,Female,1,Yes,No,46,Yes,Yes,Fiber_optic,No,No,No,Yes,Yes,Yes,One_year,No,Electronic check,100.25,4753.850,No
4050,2675-DHUTR,Male,1,Yes,No,58,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,98.9,5780.700,No
4051,8152-VETUR,Female,0,Yes,No,72,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Two_year,Yes,Credit card (automatic),97.7,6869.700,No
4052,9667-EQRXU,Female,1,No,No,30,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month_to_month,Yes,Electronic check,40.3,1172.950,Yes
4053,7446-YPODE,Male,1,No,No,11,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month_to_month,No,Bank transfer (automatic),60.25,662.950,No
4054,9522-BNTHX,Female,1,No,No,34,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,Electronic check,56.25,1765.950,No
4055,4676-WLUHT,Male,0,No,No,54,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two_year,No,Bank transfer (automatic),46.2,2431.950,No
4056,3329-WDIOK,Female,0,No,No,3,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,50.6,155.350,Yes
4057,7980-MHFLQ,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Mailed check,24.9,1859.200,No
4058,2873-ZLIWT,Female,0,Yes,Yes,40,Yes,Yes,Fiber_optic,No,No,Yes,Yes,No,No,Month_to_month,Yes,Electronic check,84.85,3303.050,Yes
4059,3415-TAILE,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,Yes,Yes,Month_to_month,No,Mailed check,65.7,134.350,Yes
4060,0757-WCUUZ,Male,0,Yes,Yes,54,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two_year,No,Credit card (automatic),63.35,3409.100,No
4061,1629-DQQVB,Female,0,No,No,14,Yes,No,DSL,Yes,No,No,No,No,No,Month_to_month,No,Bank transfer (automatic),50.1,709.500,No
4062,1915-IOFGU,Female,0,No,No,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month_to_month,No,Electronic check,70.5,70.500,Yes
4063,3045-XETSH,Female,0,No,No,10,Yes,Yes,Fiber_optic,No,Yes,Yes,No,No,Yes,Month_to_month,Yes,Electronic check,94.85,953.450,Yes
4064,0374-AACSZ,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month_to_month,No,Electronic check,50.15,50.150,No
4065,7239-HZZCX,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,No,Mailed check,19.75,19.750,Yes
4066,4872-VXRIL,Male,0,No,No,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One_year,Yes,Bank transfer (automatic),64.65,3665.550,No
4067,9140-CZQZZ,Female,0,Yes,No,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two_year,Yes,Bank transfer (automatic),79.6,5515.800,No
4068,3423-HHXAO,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,Yes,Mailed check,19.5,272.000,No
4069,9938-TKDGL,Male,0,Yes,Yes,68,Yes,No,Fiber_optic,Yes,No,No,Yes,Yes,Yes,Two_year,Yes,Electronic check,99.55,6668.000,No
4070,0531-ZZJWQ,Male,1,Yes,No,55,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic check,74.0,4052.400,No
4071,6537-QLGEX,Female,0,No,No,16,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month_to_month,Yes,Electronic check,38.9,664.400,No
4072,2688-BHGOG,Male,1,No,No,9,Yes,No,Fiber_optic,No,No,No,No,No,Yes,Month_to_month,Yes,Electronic check,79.55,718.550,No
4073,7683-CBDKJ,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month_to_month,Yes,Electronic check,65.45,937.600,Yes
4074,0946-CLJTI,Male,1,Yes,No,58,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,Electronic check,98.7,5812.600,Yes
4075,3160-TYXLT,Male,0,No,No,53,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month_to_month,Yes,Bank transfer (automatic),46.3,2546.850,No
4076,1325-USMEC,Male,0,Yes,No,70,Yes,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,No,Two_year,Yes,Credit card (automatic),99.35,6944.500,No
4077,0916-QOFDP,Female,1,Yes,Yes,14,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,95.8,1346.300,No
4078,0628-CNQRM,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One_year,Yes,Bank transfer (automatic),67.5,1544.050,Yes
4079,5606-AMZBO,Female,0,Yes,No,10,Yes,Yes,Fiber_optic,Yes,No,No,No,No,No,Month_to_month,Yes,Credit card (automatic),78.15,765.150,No
4080,6199-IPCAO,Female,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Mailed check,26.1,692.550,No
4081,7665-TOALD,Female,0,No,No,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic check,69.6,69.600,Yes
4082,0112-QWPNC,Male,0,Yes,No,49,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One_year,No,Electronic check,84.35,4059.350,Yes
4083,0324-BRPCJ,Female,1,Yes,No,68,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,100.2,6851.650,Yes
4084,2777-PHDEI,Female,0,No,No,1,Yes,No,Fiber_optic,No,No,No,No,Yes,No,Month_to_month,No,Electronic check,78.05,78.050,Yes
4085,5640-CAXOA,Female,0,No,No,30,No,No phone service,DSL,No,No,No,Yes,No,Yes,One_year,Yes,Credit card (automatic),40.35,1187.050,No
4086,2235-EZAIK,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two_year,No,Credit card (automatic),79.2,5401.900,No
4087,3847-BAERP,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,Yes,Mailed check,20.9,247.000,No
4088,1196-AMORA,Male,0,No,No,7,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,No,Electronic check,73.6,520.000,Yes
4089,4282-YMKNA,Female,0,No,No,9,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic check,74.75,706.600,Yes
4090,1453-RZFON,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month_to_month,No,Mailed check,49.9,49.900,No
4091,8263-OKETD,Female,0,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month_to_month,Yes,Credit card (automatic),68.9,1370.350,No
4092,0670-KDOMA,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,Yes,Mailed check,20.25,20.250,No
4093,2476-YGEFM,Female,0,No,No,29,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Credit card (automatic),76.0,2215.250,No
4094,8687-BAFGU,Male,0,No,No,1,Yes,No,Fiber_optic,No,No,No,Yes,No,No,Month_to_month,No,Electronic check,74.0,74.000,No
4095,0641-EVBOJ,Male,0,No,No,3,Yes,No,Fiber_optic,Yes,No,No,Yes,No,No,Month_to_month,Yes,Mailed check,82.3,214.400,No
4096,0829-XXPLX,Female,0,No,No,20,Yes,No,Fiber_optic,Yes,No,Yes,No,Yes,No,Month_to_month,Yes,Bank transfer (automatic),89.4,1871.150,No
4097,9974-JFBHQ,Male,0,No,Yes,64,Yes,No,Fiber_optic,No,Yes,No,Yes,Yes,Yes,Month_to_month,Yes,Credit card (automatic),99.15,6171.200,No
4098,5356-RHIPP,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,Yes,Mailed check,20.2,20.200,Yes
4099,6624-JDRDS,Female,0,No,No,6,No,No phone service,DSL,Yes,No,No,No,No,No,Month_to_month,No,Bank transfer (automatic),29.45,161.450,No
4100,0608-JDVEC,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Electronic check,19.8,1013.200,No
4101,9780-FKVVF,Male,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Month_to_month,Yes,Bank transfer (automatic),59.15,336.700,No
4102,1919-RTPQD,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,No,Electronic check,44.75,333.650,No
4103,5214-NLTIT,Male,0,Yes,Yes,72,Yes,Yes,Fiber_optic,No,No,Yes,No,No,Yes,Two_year,Yes,Credit card (automatic),90.8,6511.800,No
4104,3345-PBBFH,Male,0,Yes,No,8,Yes,No,DSL,No,Yes,No,No,No,No,Month_to_month,Yes,Bank transfer (automatic),49.55,393.450,No
4105,5055-BRMNE,Female,0,Yes,Yes,67,Yes,Yes,Fiber_optic,Yes,No,No,Yes,Yes,Yes,Two_year,No,Credit card (automatic),106.7,7009.500,No
4106,9189-JWSHV,Female,1,Yes,No,24,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,93.55,2264.050,Yes
4107,2190-PHBHR,Female,0,Yes,No,72,Yes,Yes,Fiber_optic,Yes,Yes,No,No,No,Yes,Two_year,Yes,Credit card (automatic),94.45,6921.700,No
4108,2650-GYRYL,Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,Yes,Bank transfer (automatic),19.45,600.250,No
4109,0746-JTRFU,Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month_to_month,Yes,Electronic check,25.05,56.350,Yes
4110,5208-FVQKB,Male,0,Yes,No,70,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two_year,No,Mailed check,67.95,4664.150,No
4111,7184-LRUUR,Female,0,No,No,22,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One_year,No,Bank transfer (automatic),65.25,1441.800,No
4112,6627-CFOSN,Female,0,No,No,59,Yes,Yes,Fiber_optic,Yes,Yes,Yes,No,No,Yes,Month_to_month,Yes,Bank transfer (automatic),99.45,5623.700,No
4113,3982-JGSFD,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,Yes,Credit card (automatic),20.35,695.850,No
4114,1574-DYCWE,Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Mailed check,19.95,1028.750,No
4115,7247-XOZPB,Male,0,Yes,No,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One_year,No,Bank transfer (automatic),77.4,4155.950,No
4116,2466-FCCPT,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,No,Bank transfer (automatic),19.7,395.600,No
4117,6211-WWLTF,Male,0,Yes,No,63,Yes,No,Fiber_optic,Yes,No,Yes,No,Yes,Yes,Two_year,No,Credit card (automatic),99.7,6330.400,No
4118,4826-TZEVA,Female,0,No,No,40,Yes,No,Fiber_optic,No,Yes,No,No,No,No,Month_to_month,No,Credit card (automatic),74.8,2971.700,No
4119,6016-NXBNJ,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,Yes,Mailed check,19.15,638.000,No
4120,9138-EFSMO,Male,0,Yes,Yes,26,Yes,No,Fiber_optic,No,No,No,No,No,Yes,One_year,No,Bank transfer (automatic),78.95,2034.250,No
4121,0576-WNXXC,Male,1,Yes,No,27,Yes,Yes,Fiber_optic,No,Yes,Yes,No,No,Yes,Month_to_month,Yes,Electronic check,95.55,2510.200,Yes
4122,4632-XJMEX,Male,0,No,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One_year,No,Credit card (automatic),62.85,3419.500,No
4123,8910-LEDAG,Male,1,Yes,No,34,Yes,No,Fiber_optic,No,No,No,No,No,No,Month_to_month,No,Credit card (automatic),71.55,2427.350,No
4124,3452-GWUIN,Female,1,Yes,No,19,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,94.95,1760.250,No
4125,2716-GFZOR,Male,0,Yes,No,43,Yes,No,Fiber_optic,Yes,Yes,Yes,No,No,No,Month_to_month,Yes,Credit card (automatic),86.1,3551.650,No
4126,3724-UCSHY,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,No,Mailed check,19.55,122.900,No
4127,8626-XHBIE,Male,0,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,Yes,Mailed check,24.8,1424.200,No
4128,4628-CTTLA,Male,0,No,No,57,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month_to_month,Yes,Electronic check,39.3,2111.450,Yes
4129,3192-LNKRK,Male,0,Yes,Yes,34,Yes,No,Fiber_optic,No,No,Yes,No,Yes,No,Month_to_month,Yes,Mailed check,84.05,2909.950,No
4130,4439-YRNVD,Female,0,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month_to_month,No,Electronic check,36.25,374.000,No
4131,2876-VBBBL,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,Yes,Mailed check,20.25,20.250,Yes
4132,6834-NXDCA,Female,0,No,No,13,No,No phone service,DSL,No,No,No,No,No,No,Month_to_month,Yes,Electronic check,23.9,300.800,Yes
4133,2208-UGTGR,Male,0,No,No,56,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month_to_month,No,Electronic check,98.6,5581.050,No
4134,3005-TYFRD,Female,0,Yes,No,55,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,Credit card (automatic),103.65,5676.650,No
4135,8670-MEFCP,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Credit card (automatic),92.9,3379.250,No
4136,3079-BCHLN,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,No,Bank transfer (automatic),19.9,942.950,No
4137,7777-UNYHB,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,Yes,Credit card (automatic),20.1,232.400,No
4138,5597-GLBUC,Female,0,No,No,1,Yes,No,Fiber_optic,No,No,Yes,No,Yes,No,Month_to_month,Yes,Electronic check,85.45,85.450,Yes
4139,7278-CKDNC,Male,1,No,No,24,Yes,Yes,Fiber_optic,No,Yes,No,No,No,No,Month_to_month,Yes,Electronic check,80.5,2088.450,No
4140,2748-MYRVK,Female,0,No,No,63,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,One_year,No,Bank transfer (automatic),99.9,6137.000,Yes
4141,8450-UYIBU,Female,1,No,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month_to_month,Yes,Electronic check,39.85,1434.600,No
4142,2969-VAPYH,Female,0,No,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One_year,No,Credit card (automatic),60.5,3870.000,No
4143,4822-YCXMX,Male,0,No,No,25,Yes,Yes,Fiber_optic,No,No,No,No,No,Yes,Month_to_month,Yes,Electronic check,84.8,2043.450,Yes
4144,7181-OQCUT,Male,0,No,No,21,Yes,Yes,Fiber_optic,Yes,No,Yes,No,Yes,Yes,Month_to_month,No,Mailed check,103.85,2215.000,No
4145,8474-UMLNT,Female,0,No,No,13,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month_to_month,No,Bank transfer (automatic),67.8,842.250,No
4146,9821-POOTN,Male,0,Yes,No,35,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic check,75.2,2576.200,Yes
4147,3836-FZSDJ,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Bank transfer (automatic),24.85,1901.000,No
4148,9142-XMYJH,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,No,Credit card (automatic),19.35,601.600,No
4149,6559-ILWKJ,Male,0,Yes,No,71,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two_year,No,Electronic check,49.35,3515.250,Yes
4150,0187-QSXOE,Male,1,Yes,No,7,Yes,No,Fiber_optic,No,No,No,No,Yes,Yes,Month_to_month,Yes,Electronic check,89.0,605.450,No
4151,7733-UDMTP,Female,1,No,No,57,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,Electronic check,55.0,3094.050,No
4152,2649-HWLYB,Male,0,Yes,No,65,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two_year,No,Bank transfer (automatic),76.15,4929.550,No
4153,5214-CHIWJ,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One_year,No,Mailed check,20.3,595.050,No
4154,4229-CZMLL,Male,0,No,No,6,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month_to_month,Yes,Electronic check,74.9,469.800,Yes
4155,6904-JLBGY,Female,1,No,No,72,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,Yes,Credit card (automatic),117.35,8436.250,No
4156,2465-BLLEU,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month_to_month,Yes,Mailed check,19.75,19.750,No
4157,1685-VAYJF,Male,0,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,No,Credit card (automatic),45.2,492.000,No
4158,8874-EJNSR,Male,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two_year,No,Mailed check,25.2,987.950,No
4159,6917-YACBP,Female,1,No,No,59,Yes,Yes,Fiber_optic,Yes,Yes,Yes,No,No,No,Month_to_month,Yes,Electronic check,89.75,5496.900,No
4160,5049-MUBWG,Male,0,No,No,26,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One_year,No,Bank transfer (automatic),75.0,1908.350,No
