Model,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Color,Automatic,CC,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Parking_Assistant,Tow_Bar,price_category
TOYOTA_Corolla_1.3_16V_L._TERRA_COMFORT_2/3-Doors,1999,70000,Petrol,86,1,Blue,0,1300,3,4,5,69,1015,0,0,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_SEDAN_LINEA_TERRA_4/5-Doors,1999,69103,Petrol,110,0,Red,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_LIFTB_LINEA_TERRA_4/5-Doors,1999,69022,Petrol,86,1,Black,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_G6_R_2/3-Doors,1999,69000,Petrol,110,1,Black,0,1600,3,4,6,85,1065,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_G6_R_2/3-Doors,1999,68865,Petrol,110,1,Black,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_G6_2/3-Doors,1999,68723,Petrol,86,0,Red,0,1300,3,4,5,69,1025,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1999,68453,Petrol,110,1,Red,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.3_16V_WAGON_LINEA_TERRA_Stationwagen,1999,68238,Petrol,86,0,Red,0,1300,5,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_WAGON_LINEA_TERRA_Stationwagen,1999,68153,Petrol,110,1,Black,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,Low
TOYOTA_Corolla_1.6_Luna_Liftback_4/5-Doors,1999,68000,Petrol,110,0,Red,0,1600,5,4,5,85,1075,0,0,6,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,68000,Petrol,86,1,Black,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_G6_R_2/3-Doors,1999,67762,Petrol,110,1,Black,0,1600,3,4,6,85,1065,0,1,3,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1999,67146,Petrol,110,1,Silver,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,Low
TOYOTA_Corolla_1.3_16V_LIFTB_LINEA_TERRA_4/5-Doors,1999,67110,Petrol,86,1,Grey,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_G6_2/3-Doors,1999,67010,Petrol,110,1,Blue,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,Low
TOYOTA_Corolla_1.6_16V_SEDAN_LINEA_TERRA_4/5-Doors,1999,67003,Petrol,110,1,Red,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_AUT3_2/3-Doors,1999,66785,Petrol,86,0,Blue,1,1300,3,4,5,69,1045,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_3drs_13i-16V_2/3-Doors,1999,66550,Petrol,86,0,Red,0,1332,3,4,5,69,1010,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_G6_2/3-Doors,1999,66259,Petrol,110,1,Black,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1999,66082,Petrol,110,0,Green,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_S_2/3-Doors,1999,66000,Petrol,86,1,Green,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,66000,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_G6_R_2/3-Doors,1999,65896,Petrol,110,1,Red,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1999,65785,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_SEDAN_LINEA_LUNA_AUT4_4/5-Doors,1999,65513,Petrol,110,1,Grey,1,1600,4,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1999,65463,Petrol,110,1,Green,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_SEDAN_LINEA_TERRA_4/5-Doors,1999,65400,Petrol,86,1,Blue,0,1300,4,4,5,69,1000,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,65259,Petrol,110,1,Silver,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,65000,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1999,65000,Petrol,110,0,Red,0,1600,5,4,5,85,1070,0,0,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_SEDAN_LINEA_TERRA_4/5-Doors,1999,65000,Petrol,110,0,Red,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.3-16V_Luna_2/3-Doors,1999,64966,Petrol,86,0,Grey,0,1300,3,4,5,69,1020,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1999,64950,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1999,64914,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1999,64797,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,64772,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_LUNA_2/3-Doors,1999,64690,Petrol,86,0,Red,0,1300,3,4,5,69,1020,1,1,3,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.6_Linea_Terra_LB_4/5-Doors,1999,64630,Petrol,110,0,Silver,0,1600,5,4,5,85,1070,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Low
TOYOTA_Corolla_1.6_16V_WAGON_LINEA_TERRA_Stationwagen,1999,64613,Petrol,110,1,Red,0,1600,5,4,5,85,1085,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,64383,Petrol,86,0,Red,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_LIFTBACK_1.6_Linea_Sol_4/5-Doors,1999,64000,Petrol,110,0,Red,0,1600,5,4,5,85,1075,0,1,6,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,63881,Petrol,86,0,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_2.0_DSL_LIFTB_LINEA_TERRA_4/5-Doors,1999,63870,Diesel,72,0,Grey,0,2000,5,4,5,185,1135,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_LIFTB_LINEA_TERRA_AUT3_4/5-Doors,1999,63328,Petrol,86,0,Red,1,1300,5,4,5,85,1065,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,Low
TOYOTA_Corolla_1.3_16V_LIFTB_LINEA_TERRA_AUT3_4/5-Doors,1999,63000,Petrol,86,1,Black,1,1300,5,4,5,85,1065,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_LUNA_AUT3_2/3-Doors,1999,63000,Petrol,86,0,Green,1,1300,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,62396,Petrol,110,0,White,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1999,62377,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,62316,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_G6_R_2/3-Doors,1999,62292,Petrol,110,1,Black,0,1600,3,4,6,85,1065,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.6i_Linea_Terra_HB_2/3-Doors,1999,62225,Petrol,110,1,Green,0,1600,3,4,5,69,1050,0,0,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1999,62222,Petrol,110,0,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_LIFTB_LINEA_TERRA_4/5-Doors,1999,62135,Petrol,86,1,Green,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1999,62024,Petrol,110,1,Black,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,61977,Petrol,86,1,Silver,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_SEDAN_LINEA_TERRA_4/5-Doors,1999,61930,Petrol,110,1,Red,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,61682,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_SEDAN_LINEA_TERRA_4/5-Doors,1999,61568,Petrol,110,1,Silver,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.6_Linea_Terra_Comfort_4/5-Doors,1999,61504,Petrol,110,1,Green,0,1600,4,4,5,69,1035,1,0,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,Low
TOYOTA_Corolla_1.6_HB_Linea_Terra_2/3-Doors,1999,61384,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1999,61343,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1999,61254,Petrol,110,0,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,61166,Petrol,110,1,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.3_16V_LIFTB_LINEA_LUNA_4/5-Doors,1999,61149,Petrol,86,1,Black,0,1300,5,4,5,69,1040,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,Low
TOYOTA_Corolla_1.6_16V_WAGON_LINEA_LUNA_Stationwagen,1999,61144,Petrol,110,1,Silver,0,1600,5,4,5,85,1090,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,61127,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,61100,Petrol,86,1,Blue,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1999,61100,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,61000,Petrol,110,1,Green,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,60724,Petrol,86,1,Red,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.3_16V_LIFTB_G6_4/5-Doors,1999,60708,Petrol,86,1,Grey,0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,60532,Petrol,110,1,Red,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.3_16V_SEDAN_LINEA_TERRA_AUT3_4/5-Doors,1999,60000,Petrol,86,0,Grey,1,1300,4,4,5,69,1030,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,60000,Petrol,86,1,Blue,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,60000,Petrol,86,1,Silver,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_LIFTB_LINEA_TERRA_4/5-Doors,1999,59295,Petrol,86,0,Red,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,59264,Petrol,86,0,Silver,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,59000,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,Low
TOYOTA_Corolla_LIFTBACK_1.3i_Linea_Luna_Liftback_4/5-Doors,1999,59000,Petrol,86,1,Silver,0,1300,5,4,5,19,1035,1,1,12,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,Low
TOYOTA_Corolla_1.6_VVTi_Linea_Luna_Lift_4/5-Doors,1999,59000,Petrol,110,0,Green,0,1600,5,4,5,19,1075,0,0,12,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1999,59000,Petrol,110,1,Red,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,59000,Petrol,110,0,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_LUNA_2/3-Doors,1999,58860,Petrol,110,1,Grey,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,58829,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1999,58654,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,58300,Petrol,86,1,Green,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,58269,Petrol,110,1,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1999,58136,Petrol,110,1,Black,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_LUNA_AUT4_2/3-Doors,1999,58113,Petrol,107,1,Black,1,1600,3,4,5,85,1085,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_G6_R_2/3-Doors,1999,58058,Petrol,110,1,Black,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,High
TOYOTA_Corolla_1.6_16V_HATCHB_S_2/3-Doors,1999,58000,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_G6_2/3-Doors,1999,58000,Petrol,110,1,Green,0,1600,3,4,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,Low
TOYOTA_Corolla_1.3_16V_LIFTB_LINEA_TERRA_4/5-Doors,1999,57565,Petrol,86,1,Green,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,Low
TOYOTA_Corolla_1.6_16V_WAGON_LINEA_TERRA_AUT4_Stationwagen,1999,57413,Petrol,107,0,Red,1,1600,5,4,5,85,1115,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1999,57374,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1999,57179,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_G6_2/3-Doors,1999,57169,Petrol,110,1,Grey,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_G6_R_2/3-Doors,1999,57124,Petrol,110,1,Blue,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,57000,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,57000,Petrol,110,0,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_LIFTB_LINEA_TERRA_4/5-Doors,1999,57000,Petrol,86,1,Green,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_TERRA_2/3-Doors,1999,56259,Petrol,86,0,Red,0,1300,3,4,5,69,1015,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_HATCHB_LINEA_TERRA_AUT4_2/3-Doors,1999,56209,Petrol,107,1,Grey,1,1600,3,4,5,85,1080,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,Low
TOYOTA_Corolla_1.3_16V_SEDAN_LINEA_TERRA_4/5-Doors,1999,56074,Petrol,86,0,Red,0,1300,4,4,5,69,1000,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1999,55942,Petrol,110,1,Green,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,Low
TOYOTA_Corolla_1.3_16V_LIFTB_LINEA_LUNA_4/5-Doors,1999,55844,Petrol,86,1,Blue,0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,Low
TOYOTA_Corolla_1.3_16V_HATCHB_LINEA_LUNA_2/3-Doors,1999,55747,Petrol,86,0,Blue,0,1300,3,4,5,69,1020,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.3_16V_LIFTB_G6_4/5-Doors,1999,55478,Petrol,86,0,Red,0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_AUT4_4/5-Doors,1999,55085,Petrol,107,0,Blue,1,1600,5,4,5,85,1105,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_TERRA_4/5-Doors,1999,55061,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,Low
TOYOTA_Corolla_1.3_Hatchback_2/3-Doors,1999,55000,Petrol,86,1,Silver,0,1300,3,4,5,69,1015,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1999,55000,Petrol,110,0,Black,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,Low
TOYOTA_Corolla_1.6_16V_LIFTB_LINEA_LUNA_4/5-Doors,1999,54936,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,Low
